,prod_id,manf_product_description,probability,retailer_product_description,ret_prod_id
1304,2199,Cbv Co Volumising Bot 400ml,0.8020504187170853,Cbvery Remoisturising Conditioner 900ml,94
1305,2199,Cbv Co Volumising Bot 400ml,0.8020504187170853,Cbvery Remoisturising Conditioner 500ml,134
1306,2199,Cbv Co Volumising Bot 400ml,0.7916916916916917,Cbvery Silky Smooth Conditioner 900ml,106
1307,2199,Cbv Co Volumising Bot 400ml,0.7916916916916917,Cbvery Silky Smooth Conditioner 500ml,169
1308,2201,Cbv Soft Styl Aqspry Botan Nouris 125ml,0.7945868945868946,Cbvery Volumising Dry Shampoo 250 ml,700
1309,2201,Cbv Soft Styl Aqspry Botan Nouris 125ml,0.6784371184371185,Cbvery Volumising Dry Shampoo 250ml,210
1310,2201,Cbv Soft Styl Aqspry Botan Nouris 125ml,0.6656457739791074,Cbvery Instant Refresh Dry Shampoo 250ml,650
1311,2201,Cbv Soft Styl Aqspry Botan Nouris 125ml,0.6491020716372828,Cbvery Expert Selection Botanique Nourish & Replenish Conditioner 500ml,217
1312,2208,Cbv Shampoo Flawless Curls 900ml,0.6680485878855444,Cbvery Colour Revitalise Shampoo 900 ml,84
1313,2208,Cbv Shampoo Flawless Curls 900ml,0.6597222222222222,Cbvery Firm Hold Hairspray 400ml,328
1314,2208,Cbv Shampoo Flawless Curls 900ml,0.6510132058287796,Cbvery Cleanse & Replenish 2in1 Shampoo and Conditioner 900ml,194
1315,2208,Cbv Shampoo Flawless Curls 900ml,0.6488095238095238,Cbvery Smooth & Silky Shampoo 900ml,112
1316,2213,Cbv Hairspray Flexible Hold 100ml,0.8260556958473626,Cbvery Firm Hold Hairspray 400ml,328
1317,2213,Cbv Hairspray Flexible Hold 100ml,0.8211279461279462,Cbvery Ultimate Hold Hairspray 400ml,325
1318,2213,Cbv Hairspray Flexible Hold 100ml,0.8144748134944214,Cbvery Freeze Hold Hairspray 400ml,334
1319,2213,Cbv Hairspray Flexible Hold 100ml,0.8041806958473626,Cbvery Ultimate Hold Hairspray 250ml,103
1320,2214,Cbv Hairspray Flexible Hold 100ml,0.8260556958473626,Cbvery Firm Hold Hairspray 400ml,328
1321,2214,Cbv Hairspray Flexible Hold 100ml,0.8211279461279462,Cbvery Ultimate Hold Hairspray 400ml,325
1322,2214,Cbv Hairspray Flexible Hold 100ml,0.8144748134944214,Cbvery Freeze Hold Hairspray 400ml,334
1323,2214,Cbv Hairspray Flexible Hold 100ml,0.8041806958473626,Cbvery Ultimate Hold Hairspray 250ml,103
1324,2216,Cbv Hard Styl Gel Tub 195ml Botan Nour,0.6410818713450293,Cbvery Translucent Dry Shampoo 250ml,211
1325,2216,Cbv Hard Styl Gel Tub 195ml Botan Nour,0.6239588871167818,Cbvery Volumising Dry Shampoo 250 ml,700
1326,2216,Cbv Hard Styl Gel Tub 195ml Botan Nour,0.6234408865987814,Cbvery Beauty-Full Volume Shampoo 400ml,895
1327,2216,Cbv Hard Styl Gel Tub 195ml Botan Nour,0.6184533816112764,Cbvery Silky Smooth Conditioner 500ml,169
1328,2220,Oddaced Mousse Aero 150ml Rework,0.8438512145748989,Oddaced Rework Putty 150ml,9
1329,2220,Oddaced Mousse Aero 150ml Rework,0.8266304347826087,Oddaced Matt Fibre 75ml,199
1330,2220,Oddaced Mousse Aero 150ml Rework,0.8253787878787879,Oddaced Tousled Style Spray 150ml,219
1331,2220,Oddaced Mousse Aero 150ml Rework,0.8238289473684212,Oddaced Give Me Moisture Shampoo 250ml,188
1332,2233,Cbv Inco Rinse Off Colour 300ml,0.6612843288860119,Cbvery Colour Revitalise Shampoo 900 ml,84
1333,2233,Cbv Inco Rinse Off Colour 300ml,0.6583461341525858,Cbvery Volumising Dry Shampoo 250 ml,700
1334,2233,Cbv Inco Rinse Off Colour 300ml,0.6578451708270748,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1335,2233,Cbv Inco Rinse Off Colour 300ml,0.6530908788973305,Cbvery Silky Smooth Conditioner 500ml,169
1336,2236,Parrot Wax Definer Jar 75ml,0.8649206349206349,Parrot Definition Wax Hair Wax 75ml,126
1337,2236,Parrot Wax Definer Jar 75ml,0.6914451706608569,Parrot Signature Deo Pump,1255
1338,2236,Parrot Wax Definer Jar 75ml,0.6797886459820198,Parrot Black Shower Gel 250ml,141
1339,2236,Parrot Wax Definer Jar 75ml,0.671837327523602,Sinoyez Wax Hair Wax 75ml,120
1340,2249,Oddaced Shampoo 2in1 Revive Me Daily 250ml,0.8398092004204059,Oddaced Give Me Moisture Shampoo 250ml,188
1341,2249,Oddaced Shampoo 2in1 Revive Me Daily 250ml,0.8387445887445887,Oddaced Refresh Dry Shampoo 250ml,611
1342,2249,Oddaced Shampoo 2in1 Revive Me Daily 250ml,0.834126984126984,Oddaced Shine & Hold Hairspray 400ml,130
1343,2249,Oddaced Shampoo 2in1 Revive Me Daily 250ml,0.8340852130325814,Oddaced Nourish My Shine Shampoo 250ml,220
1344,2254,Fiur Cream Waves Tube 100ml,0.8401962761309405,Fiur Damage Repair Mask 200ml,51
1345,2254,Fiur Cream Waves Tube 100ml,0.832171174106658,Fiur Wave Memorising Balm 100ml,78
1346,2254,Fiur Cream Waves Tube 100ml,0.83174243853361,Fiur Leave In Conditioner 100ml,50
1347,2254,Fiur Cream Waves Tube 100ml,0.8241379310344827,Fiur 3D Volumiser Spray 150ml,97
1348,2257,Oddaced Gel Spray Flexible 150ml,0.8702777777777777,Oddaced Gel Wax 75ml,202
1349,2257,Oddaced Gel Spray Flexible 150ml,0.8543040293040294,Oddaced Freeze Hold Styling Spray 150ml,198
1350,2257,Oddaced Gel Spray Flexible 150ml,0.8517651515151515,Oddaced Tousled Style Spray 150ml,219
1351,2257,Oddaced Gel Spray Flexible 150ml,0.8517651515151515,Oddaced Firm Hold Gel Spray 200ml,110
1352,2258,Fiur Hairspray Firm Hold 250ml,0.8529362591431557,Fiur 3D Volumiser Spray 150ml,97
1353,2258,Fiur Hairspray Firm Hold 250ml,0.8493121693121694,Fiur Body Amplify Creation Hairspray 250ml,36
1354,2258,Fiur Hairspray Firm Hold 250ml,0.8217777777777778,Fiur Tousled Texture Creation Hairspray 250ml,37
1355,2258,Fiur Hairspray Firm Hold 250ml,0.7381944444444445,Cbvery Firm Hold Hairspray 400ml,328
1356,2267,Oddaced Hairspray Ultimate Hold 100ml,0.9336336336336337,Oddaced Ultimate Hold Hairspray 400ml,203
1357,2267,Oddaced Hairspray Ultimate Hold 100ml,0.9167310167310166,Oddaced Mini Ultimate Hold Hairspray 100ml,201
1358,2267,Oddaced Hairspray Ultimate Hold 100ml,0.8710483210483211,Oddaced Firm Hold Gel Spray 200ml,110
1359,2267,Oddaced Hairspray Ultimate Hold 100ml,0.866924066924067,Oddaced High Volume Hairspray 400ml,195
1360,2269,Fiur Hairspray Extreme Hold 250ml,0.8458874458874459,Fiur Body Amplify Creation Hairspray 250ml,36
1361,2269,Fiur Hairspray Extreme Hold 250ml,0.8458407160056336,Fiur 3D Volumiser Spray 150ml,97
1362,2269,Fiur Hairspray Extreme Hold 250ml,0.8441414141414142,Fiur Tousled Texture Creation Hairspray 250ml,37
1363,2269,Fiur Hairspray Extreme Hold 250ml,0.8340050753843857,Fiur Deep Clean Shampoo 250ml,49
1364,2273,Fiur Hairspray Aero Extreme Hold100ml,0.7343697864531199,Cbvery Firm Hold Hairspray 400ml,328
1365,2273,Fiur Hairspray Aero Extreme Hold100ml,0.7031197864531199,Cbvery Ultimate Hold Hairspray 400ml,325
1366,2273,Fiur Hairspray Aero Extreme Hold100ml,0.7011557011557011,Cbvery Extra Hold Hairspray 400ml,324
1367,2273,Fiur Hairspray Aero Extreme Hold100ml,0.6931343107813696,Cbvery Freeze Hold Hairspray 400ml,334
1368,2280,Cbv Serum Colour Bot 50ml,0.8243751023751024,Cbvery Silky Smooth Conditioner 500ml,169
1369,2280,Cbv Serum Colour Bot 50ml,0.8062102102102102,Cbvery Silky Smooth Conditioner 900ml,106
1370,2280,Cbv Serum Colour Bot 50ml,0.6853535353535354,Cbvery Silky Smooth Shampoo 500ml,74
1371,2280,Cbv Serum Colour Bot 50ml,0.676970926301555,Fiur Deep Clean Shampoo 250ml,49
1372,2286,Cbv Co Colour Revitalising Bot 100ml,0.8161589008363201,Cbvery Colour Revitalise Conditioner 1.3ml,294
1373,2286,Cbv Co Colour Revitalising Bot 100ml,0.8156695156695157,Cbvery Colour Revitalise Shampoo 900 ml,84
1374,2286,Cbv Co Colour Revitalising Bot 100ml,0.8066094896740058,Cbvery Pro Collection Biotin+ Repair 7 Mask 300ml,336
1375,2286,Cbv Co Colour Revitalising Bot 100ml,0.6828920853311097,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1376,2287,Cbv Co Colour Revitalising Bot 100ml,0.8161589008363201,Cbvery Colour Revitalise Conditioner 1.3ml,294
1377,2287,Cbv Co Colour Revitalising Bot 100ml,0.8156695156695157,Cbvery Colour Revitalise Shampoo 900 ml,84
1378,2287,Cbv Co Colour Revitalising Bot 100ml,0.8066094896740058,Cbvery Pro Collection Biotin+ Repair 7 Mask 300ml,336
1379,2287,Cbv Co Colour Revitalising Bot 100ml,0.6828920853311097,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1380,2290,Cbv Shampoo Colour Revitalising 100ml,0.8049135342238791,Cbvery Colour Revitalise Conditioner 1.3ml,294
1381,2290,Cbv Shampoo Colour Revitalising 100ml,0.8012147425940529,Cbvery Colour Revitalise Shampoo 900 ml,84
1382,2290,Cbv Shampoo Colour Revitalising 100ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 500ml,169
1383,2290,Cbv Shampoo Colour Revitalising 100ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 900ml,106
1384,2291,Cbv Shampoo Colour Revitalising 100ml,0.8049135342238791,Cbvery Colour Revitalise Conditioner 1.3ml,294
1385,2291,Cbv Shampoo Colour Revitalising 100ml,0.8012147425940529,Cbvery Colour Revitalise Shampoo 900 ml,84
1386,2291,Cbv Shampoo Colour Revitalising 100ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 500ml,169
1387,2291,Cbv Shampoo Colour Revitalising 100ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 900ml,106
1388,2292,Cbv Hairspray Instant 100ml,0.6777296777296776,Cbvery Extra Hold Hairspray 400ml,324
1389,2292,Cbv Hairspray Instant 100ml,0.6722783389450057,Cbvery Ultimate Hold Hairspray 400ml,325
1390,2292,Cbv Hairspray Instant 100ml,0.6600529100529101,Cbvery Ultimate Hold Hairspray 250ml,103
1391,2292,Cbv Hairspray Instant 100ml,0.6565113500597372,Fiur Leave In Conditioner 100ml,50
1392,2307,Cbv Heat Protection Spr Protect 300ml,0.7950375106289085,Cbvery Pro Collection Keratin Smooth Conditioner 400ml,326
1393,2307,Cbv Heat Protection Spr Protect 300ml,0.6973233395997624,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1394,2307,Cbv Heat Protection Spr Protect 300ml,0.671063921063921,Cbvery Pro Collection Biotin+ Repair 7 Conditioner 700ml,879
1395,2307,Cbv Heat Protection Spr Protect 300ml,0.6637837837837838,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
1396,2308,Cbv Heat Protection Spr Protect 300ml,0.7950375106289085,Cbvery Pro Collection Keratin Smooth Conditioner 400ml,326
1397,2308,Cbv Heat Protection Spr Protect 300ml,0.6973233395997624,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1398,2308,Cbv Heat Protection Spr Protect 300ml,0.671063921063921,Cbvery Pro Collection Biotin+ Repair 7 Conditioner 700ml,879
1399,2308,Cbv Heat Protection Spr Protect 300ml,0.6637837837837838,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
1400,2312,Oddaced Hairspray Extra Firm Hold 250ml,0.8684774104128943,Oddaced Ultimate Hold Hairspray 400ml,203
1401,2312,Oddaced Hairspray Extra Firm Hold 250ml,0.849000999000999,Oddaced Firm Hold Gel Spray 200ml,110
1402,2312,Oddaced Hairspray Extra Firm Hold 250ml,0.8477335164835165,Oddaced Mini Ultimate Hold Hairspray 100ml,201
1403,2312,Oddaced Hairspray Extra Firm Hold 250ml,0.8464468864468865,Oddaced High Volume Hairspray 400ml,195
1404,2318,Sinoyez Cream 75ml,0.8466666666666667,Sinoyez Wax Hair Wax 75ml,120
1405,2318,Sinoyez Cream 75ml,0.6334610472541508,Sinoyez Wax MALE GROOMING 20g,393
1406,2318,Sinoyez Cream 75ml,0.6333333333333333,Fiur Men Mattifying Putty 75ml,347
1407,2318,Sinoyez Cream 75ml,0.6253387533875339,Sinoyez Frizz Control MALE GROOMING 100ml,396
1408,2332,Baby Mexifiz Shampoo Bot Sens Moistur 400ml,0.8324031007751939,Baby Mexifiz Sensitive Moisture Wipes 50pcs,768
1409,2332,Baby Mexifiz Shampoo Bot Sens Moistur 400ml,0.8315839094908862,Baby Mexifiz Rich Moisture Wipes 50pc,747
1410,2332,Baby Mexifiz Shampoo Bot Sens Moistur 400ml,0.720895501653191,Mexifiz Daily Moisture Shampoo 250ml,223
1411,2332,Baby Mexifiz Shampoo Bot Sens Moistur 400ml,0.7078214381181502,Mexifiz Pro Age Shampoo 400ml,351
1412,2335,Fiur Rinse Off Mask 200ml Smoothing,0.6895238095238095,Fiur Intense Softness Shampoo 250ml,71
1413,2335,Fiur Rinse Off Mask 200ml Smoothing,0.6829100529100529,Fiur Smooth Definition Shampoo 250ml,44
1414,2335,Fiur Rinse Off Mask 200ml Smoothing,0.6733556765814831,Fiur Wave Memorising Balm 100ml,78
1415,2335,Fiur Rinse Off Mask 200ml Smoothing,0.6707268170426066,Fiur Instant Refresh Dry Shampoo 250ml,41
1416,2336,Cbv Inco Leave on Repair+protect 125ml,0.6694235588972429,Cbvery Instant Refresh Dry Shampoo 250ml,650
1417,2336,Cbv Inco Leave on Repair+protect 125ml,0.6662308435949856,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1418,2336,Cbv Inco Leave on Repair+protect 125ml,0.6652631578947369,Cbvery Moisture Rich Conditioner 1.3ml,295
1419,2336,Cbv Inco Leave on Repair+protect 125ml,0.6626855600539812,Cbvery Cleanse & Replenish Shampoo 500ml,100
1420,2337,Cbv Inco Leave on Repair+protect 125ml,0.6694235588972429,Cbvery Instant Refresh Dry Shampoo 250ml,650
1421,2337,Cbv Inco Leave on Repair+protect 125ml,0.6662308435949856,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1422,2337,Cbv Inco Leave on Repair+protect 125ml,0.6652631578947369,Cbvery Moisture Rich Conditioner 1.3ml,295
1423,2337,Cbv Inco Leave on Repair+protect 125ml,0.6626855600539812,Cbvery Cleanse & Replenish Shampoo 500ml,100
1424,2339,Oddaced Oth Hair Styl Bot Tropical 50ml,0.8514652014652014,Oddaced Freeze Hold Styling Spray 150ml,198
1425,2339,Oddaced Oth Hair Styl Bot Tropical 50ml,0.8449410949410949,Oddaced Ultimate Hold Hairspray 400ml,203
1426,2339,Oddaced Oth Hair Styl Bot Tropical 50ml,0.8397202797202798,Oddaced Tousled Style Spray 150ml,219
1427,2339,Oddaced Oth Hair Styl Bot Tropical 50ml,0.8370629370629371,Oddaced Smooth Hair Shampoo 250ml,187
1428,2341,Fiur Dry Shampoo Volume 250ml,0.890562613430127,Fiur Sky High Volume Dry Shampoo 250ml,146
1429,2341,Fiur Dry Shampoo Volume 250ml,0.8817279272451686,Fiur Volume Addiction Shampoo 250ml,43
1430,2341,Fiur Dry Shampoo Volume 250ml,0.8476761619190405,Fiur Deep Clean Shampoo 250ml,49
1431,2341,Fiur Dry Shampoo Volume 250ml,0.8476761619190405,Fiur 3D Volumiser Spray 150ml,97
1432,2344,Oddaced Hairspray Ultimate Hold 250ml,0.9212355212355212,Oddaced Ultimate Hold Hairspray 400ml,203
1433,2344,Oddaced Hairspray Ultimate Hold 250ml,0.892998712998713,Oddaced Mini Ultimate Hold Hairspray 100ml,201
1434,2344,Oddaced Hairspray Ultimate Hold 250ml,0.8710483210483211,Oddaced Firm Hold Gel Spray 200ml,110
1435,2344,Oddaced Hairspray Ultimate Hold 250ml,0.8535055252296632,Oddaced High Volume Hairspray 400ml,195
1436,2349,Twicebeaut Cond 500ml Bot Hydrat,0.6984039961013645,Twicebeaut Coconut Water & Mimosa Flower Hydro Gel 250 ML,1592
1437,2349,Twicebeaut Cond 500ml Bot Hydrat,0.683335994040017,Twicebeaut  Coconut Water & Mimosa Flower Hydro Gel 250 ML,417
1438,2349,Twicebeaut Cond 500ml Bot Hydrat,0.6749503430841459,Twicebeaut Coconut Oil & Ylang Ylang Hope And Repair Conditioner 400 ML,409
1439,2349,Twicebeaut Cond 500ml Bot Hydrat,0.6638736263736263,Twicebeaut Argan Oil and Lavender Soothe And Serene Body Lotion 400 ml,413
1440,2350,Twicebeaut Cond 500ml Bot Hydrat,0.6984039961013645,Twicebeaut Coconut Water & Mimosa Flower Hydro Gel 250 ML,1592
1441,2350,Twicebeaut Cond 500ml Bot Hydrat,0.683335994040017,Twicebeaut  Coconut Water & Mimosa Flower Hydro Gel 250 ML,417
1442,2350,Twicebeaut Cond 500ml Bot Hydrat,0.6749503430841459,Twicebeaut Coconut Oil & Ylang Ylang Hope And Repair Conditioner 400 ML,409
1443,2350,Twicebeaut Cond 500ml Bot Hydrat,0.6638736263736263,Twicebeaut Argan Oil and Lavender Soothe And Serene Body Lotion 400 ml,413
1444,2355,Fiur Lotion Volume 236ml,0.8322984749455338,Fiur Shine Gloss Serum 30ml,39
1445,2355,Fiur Lotion Volume 236ml,0.8283333333333334,Fiur Volume Addiction Shampoo 250ml,43
1446,2355,Fiur Lotion Volume 236ml,0.8255494505494506,Fiur Volume Addiction Conditioner 250ml,53
1447,2355,Fiur Lotion Volume 236ml,0.8225146198830409,Fiur Sky High Volume Dry Shampoo 250ml,146
1448,2362,Cbv Shampoo Colour 700ml,0.6912912912912912,Cbvery Silky Smooth Conditioner 500ml,169
1449,2362,Cbv Shampoo Colour 700ml,0.6912912912912912,Cbvery Silky Smooth Conditioner 900ml,106
1450,2362,Cbv Shampoo Colour 700ml,0.6904553049289891,Cbvery Smooth & Silky Shampoo 900ml,112
1451,2362,Cbv Shampoo Colour 700ml,0.6838782562466773,Cbvery Silky Smooth Shampoo 500ml,74
1452,2364,6Good Shampoo Scalp Hydration Bot 400ml,0.8414954507857735,6Good Gentle Care Shampoo 400ml,355
1453,2364,6Good Shampoo Scalp Hydration Bot 400ml,0.6975885225885227,6Good Gentle Care Conditioner 400ml,354
1454,2364,6Good Shampoo Scalp Hydration Bot 400ml,0.69693313222725,6Good Soothing Anti-perspirant Deodorant Stick 40ml,973
1455,2364,6Good Shampoo Scalp Hydration Bot 400ml,0.6899281274281274,6Good Gentle Care Handwash 250ml,165
1456,2366,Cbv Co Colour Bot 700ml,0.6921475250994701,Cbvery Silky Smooth Conditioner 900ml,106
1457,2366,Cbv Co Colour Bot 700ml,0.6921475250994701,Cbvery Silky Smooth Conditioner 500ml,169
1458,2366,Cbv Co Colour Bot 700ml,0.6754478986437462,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1459,2366,Cbv Co Colour Bot 700ml,0.6649099692577952,Cbvery Silky Smooth Shampoo 500ml,74
1460,2376,Oddaced Hairspray Flexible Hold 100ml,0.8706190061028771,Oddaced Ultimate Hold Hairspray 400ml,203
1461,2376,Oddaced Hairspray Flexible Hold 100ml,0.8628539253539254,Oddaced Mini Ultimate Hold Hairspray 100ml,201
1462,2376,Oddaced Hairspray Flexible Hold 100ml,0.8621621621621622,Oddaced Shine & Hold Hairspray 400ml,130
1463,2376,Oddaced Hairspray Flexible Hold 100ml,0.8604020769538011,Oddaced High Volume Hairspray 400ml,195
1464,2383,Cbv Shampoo Hydrating 700ml,0.6719135802469136,Cbvery Firm Hold Hairspray 400ml,328
1465,2383,Cbv Shampoo Hydrating 700ml,0.6706706706706705,Cbvery Silky Smooth Conditioner 500ml,169
1466,2383,Cbv Shampoo Hydrating 700ml,0.6706706706706705,Cbvery Silky Smooth Conditioner 900ml,106
1467,2383,Cbv Shampoo Hydrating 700ml,0.6680862046715705,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1468,2385,Cbv Co Flawless Curls Bot 900ml,0.6854149434794596,Cbvery Colour Revitalise Shampoo 900 ml,84
1469,2385,Cbv Co Flawless Curls Bot 900ml,0.6721966205837173,Cbvery Smooth & Silky Shampoo 900ml,112
1470,2385,Cbv Co Flawless Curls Bot 900ml,0.6612843288860119,Cbvery Beauty-Full Volume Shampoo 400ml,895
1471,2385,Cbv Co Flawless Curls Bot 900ml,0.6425654032555758,Mexifiz Men+Care Cool Fresh Body wash 400ml,257
1472,2386,Cbv Co Hydrating Bot 700ml,0.799623405933056,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1473,2386,Cbv Co Hydrating Bot 700ml,0.6965151965151964,Cbvery Biotin+ Repair 7 Shampoo 700ml,887
1474,2386,Cbv Co Hydrating Bot 700ml,0.6965151965151964,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
1475,2386,Cbv Co Hydrating Bot 700ml,0.6709401709401709,Cbvery Remoisturising Conditioner 500ml,134
1476,2398,6Good Co Scalp Hydration Bot 400ml,0.852349146110057,6Good Gentle Care Shampoo 400ml,355
1477,2398,6Good Co Scalp Hydration Bot 400ml,0.8339159663865546,6Good Gentle Care Conditioner 400ml,354
1478,2398,6Good Co Scalp Hydration Bot 400ml,0.8259159663865547,6Good Rapid Action Spot Zapper 15ml,598
1479,2398,6Good Co Scalp Hydration Bot 400ml,0.6936274509803922,Oddaced Shine & Hold Hairspray 400ml,130
1480,2421,Toz Shampoo Std 89ml Col Assure,0.6420890937019968,6Good Gentle Care Shampoo 400ml,355
1481,2421,Toz Shampoo Std 89ml Col Assure,0.6066729637156406,6Good Spotless Skin Anti-Blemish Moisturiser 75ml,114
1482,2421,Toz Shampoo Std 89ml Col Assure,0.5987405416168857,Mexifiz Cool Fresh Deo Aero,1338
1483,2421,Toz Shampoo Std 89ml Col Assure,0.5957797720106718,6Good Rapid Action Spot Zapper 15ml,598
1484,2447,Oddaced Oth Hair Styl Bot Rose 50ml,0.8465710002141786,Oddaced SurfStyle Paste 150ml,162
1485,2447,Oddaced Oth Hair Styl Bot Rose 50ml,0.8391697191697193,Oddaced Shine & Hold Hairspray 400ml,130
1486,2447,Oddaced Oth Hair Styl Bot Rose 50ml,0.8325974025974026,Oddaced Smooth Hair Shampoo 250ml,187
1487,2447,Oddaced Oth Hair Styl Bot Rose 50ml,0.8315673799884327,Oddaced Nourish My Shine Shampoo 250ml,220
1488,2459,Fiur Rinse Off Mask 200ml Ash Plat Blonde,0.64806684733514,Fiur Illuminate Blonde Shampoo 250ml,47
1489,2459,Fiur Rinse Off Mask 200ml Ash Plat Blonde,0.6459613557174533,Fiur Intense Softness Shampoo 250ml,71
1490,2459,Fiur Rinse Off Mask 200ml Ash Plat Blonde,0.6426936556755597,Fiur Messy Sea Salt Spray 200ml,148
1491,2459,Fiur Rinse Off Mask 200ml Ash Plat Blonde,0.6339341928772823,Fiur Flawless Sleek Creation Hairspray 250ml,38
1492,2462,Oddaced Hairspray Mega Hold 250ml,0.8704453669970912,Oddaced Ultimate Hold Hairspray 400ml,203
1493,2462,Oddaced Hairspray Mega Hold 250ml,0.8681096681096682,Oddaced Shine & Hold Hairspray 400ml,130
1494,2462,Oddaced Hairspray Mega Hold 250ml,0.865909090909091,Oddaced Refresh Dry Shampoo 250ml,611
1495,2462,Oddaced Hairspray Mega Hold 250ml,0.8654112554112554,Oddaced High Volume Hairspray 400ml,195
1496,2468,Mexifiz Shampoo Restorative 400ml,0.8759289446185997,Mexifiz Pro Age Shampoo 400ml,351
1497,2468,Mexifiz Shampoo Restorative 400ml,0.8663201891877028,Mexifiz Intensive Repair Shampoo 250ml,599
1498,2468,Mexifiz Shampoo Restorative 400ml,0.8543771043771045,Mexifiz Daily Moisture Shampoo 250ml,223
1499,2468,Mexifiz Shampoo Restorative 400ml,0.8463722943722944,Mexifiz Intensive Body Lotion 400ml,1379
1500,2478,Fiur Co Blond 250ml,0.828765880217786,Fiur Deep Clean Shampoo 250ml,49
1501,2478,Fiur Co Blond 250ml,0.8280022637238258,Fiur Leave In Conditioner 100ml,50
1502,2478,Fiur Co Blond 250ml,0.8211779448621555,Fiur Curl Lock Oil 150ml,293
1503,2478,Fiur Co Blond 250ml,0.6954444935869084,Fiur Volume Addiction Shampoo 250ml,43
1504,2480,Cbv Co Colour Bot 290ml,0.6746036654503474,Cbvery Silky Smooth Conditioner 900ml,106
1505,2480,Cbv Co Colour Bot 290ml,0.6637724681202942,Cbvery Silky Smooth Conditioner 500ml,169
1506,2480,Cbv Co Colour Bot 290ml,0.6570598058012246,Mexifiz Colour Care Conditioner 200ml,221
1507,2480,Cbv Co Colour Bot 290ml,0.6482817970232158,Cbvery Colour Revitalise Shampoo 900 ml,84
1508,2580,Mexifiz Co Restorative Bot 350ml,0.8837651515151516,Mexifiz Pro Age Conditioner 350ml,350
1509,2580,Mexifiz Co Restorative Bot 350ml,0.868482905982906,Mexifiz  Intensive Body Lotion 250ml,607
1510,2580,Mexifiz Co Restorative Bot 350ml,0.8649175824175824,Mexifiz Intensive Body Lotion 250ml,1202
1511,2580,Mexifiz Co Restorative Bot 350ml,0.8570569828722003,Mexifiz Pro Age Conditioner 200ml,85
1512,2586,Fiur Rinse Off Mask 200ml Medium Blonde,0.6845204178537512,Fiur Shine Gloss Serum 30ml,39
1513,2586,Fiur Rinse Off Mask 200ml Medium Blonde,0.6683146192950115,Oddaced Curl Defining Mousse 200ml,688
1514,2586,Fiur Rinse Off Mask 200ml Medium Blonde,0.6612843288860119,Fiur Wave Memorising Balm 100ml,78
1515,2586,Fiur Rinse Off Mask 200ml Medium Blonde,0.6530289633737909,Fiur Damage Repair Mask 200ml,51
1516,2587,Fiur Rinse Off Mask 200ml Dark Brown,0.6686984790433067,Fiur Damage Repair Mask 200ml,51
1517,2587,Fiur Rinse Off Mask 200ml Dark Brown,0.6641130604288499,Fiur Instant Refresh Dry Shampoo 250ml,41
1518,2587,Fiur Rinse Off Mask 200ml Dark Brown,0.6424731182795699,Fiur Messy Sea Salt Spray 200ml,148
1519,2587,Fiur Rinse Off Mask 200ml Dark Brown,0.6424731182795699,Fiur Wave Memorising Balm 100ml,78
1520,2588,Cbv Ro Mask Pump 200ml Ash Plat Blonde,0.642600089968511,Cbvery Colour Revitalise Shampoo 900 ml,84
1521,2588,Cbv Ro Mask Pump 200ml Ash Plat Blonde,0.6409649122807018,Cbvery Cleanse & Replenish Shampoo 500ml,100
1522,2588,Cbv Ro Mask Pump 200ml Ash Plat Blonde,0.6240956163994893,Mexifiz Purely Pampering Almond Cream Bath Soak 500ml,113
1523,2588,Cbv Ro Mask Pump 200ml Ash Plat Blonde,0.6139816003423192,Mexifiz Supreme Fine Silk Bath Soak 500ml,79
1524,2589,Cbv Ro Mask Pump 200ml Dark Brown,0.6531986531986531,Cbvery Translucent Dry Shampoo 250ml,211
1525,2589,Cbv Ro Mask Pump 200ml Dark Brown,0.638047138047138,Cbvery Volumising Dry Shampoo 250 ml,700
1526,2589,Cbv Ro Mask Pump 200ml Dark Brown,0.617906034024455,Cbvery Firm Hold Hairspray 400ml,328
1527,2589,Cbv Ro Mask Pump 200ml Dark Brown,0.6176767676767677,Cbvery Instant Refresh Dry Shampoo 250ml,650
1528,2590,Cbv Ro Mask Pump 200ml Light Blonde,0.6591269841269841,Cbvery Volumising Dry Shampoo 250 ml,700
1529,2590,Cbv Ro Mask Pump 200ml Light Blonde,0.6517704517704518,Cbvery Colour Revitalise Shampoo 900 ml,84
